account_id,company_name,industry,company_size,icp_fit_score,trigger_event,days_since_last_touch,existing_customer,any_converted,max_prob,account_ptb_label
ACC-004654,Combs-Hahn,Healthcare,51-200,0.569,none,14,False,0.0,0.1213,0
ACC-004655,Webb-Hill,Government,5000+,0.66,none,21,False,1.0,0.638,1
ACC-004656,"Payne, Mccann and Taylor",Retail,51-200,0.432,none,2,False,1.0,0.6028,0
ACC-004657,Mercado PLC,Government,201-1000,0.581,leadership_change,96,False,1.0,0.6236,1
ACC-004658,Stout-Fuller,Real Estate,1001-5000,0.749,compliance_mandate,31,False,1.0,0.7276,1
ACC-004659,Peterson-Jones,Real Estate,5000+,0.945,none,42,False,1.0,0.8569,1
ACC-004660,Silva-Valenzuela,Real Estate,5000+,1.0,funding_round,31,False,1.0,0.8928,1
ACC-004661,"Ramirez, Alvarez and Hayden",Legal,51-200,0.852,compliance_mandate,76,False,1.0,0.8614,1
ACC-004662,Burns-Allen,Healthcare,51-200,0.513,compliance_mandate,62,False,0.0,0.4384,0
ACC-004663,Reed and Sons,Real Estate,5000+,0.902,leadership_change,53,False,1.0,0.6092,1
ACC-004664,Fields-Chavez,Retail,1-50,0.467,funding_round,8,False,1.0,0.7849,0
ACC-004665,Black LLC,Insurance,51-200,0.573,funding_round,15,False,0.0,0.5878,0
ACC-004666,Martinez Inc,Financial Services,5000+,0.89,none,3,False,1.0,0.9102,1
ACC-004667,Ford Ltd,Healthcare,1-50,0.6,funding_round,7,False,1.0,0.8297,1
ACC-004668,Marshall Ltd,Insurance,51-200,0.669,leadership_change,39,False,1.0,0.778,1
ACC-004669,Wood LLC,Legal,1-50,0.953,none,8,False,1.0,0.7881,1
ACC-004670,Vaughn-Fields,Technology,1-50,0.447,none,83,False,0.0,0.5887,0
ACC-004671,"Love, Parker and Farrell",Financial Services,51-200,0.748,compliance_mandate,5,False,1.0,0.7552,1
ACC-004672,Diaz LLC,Retail,51-200,0.666,leadership_change,13,False,0.0,0.7378,0
ACC-004673,Newman LLC,Manufacturing,51-200,0.499,none,24,False,1.0,0.6292,0
ACC-004674,Chang Inc,Manufacturing,51-200,0.537,tech_refresh,59,False,1.0,0.7268,1
ACC-004675,Dyer-Robinson,Retail,1-50,0.455,none,25,False,1.0,0.6864,0
ACC-004676,Long-Davis,Real Estate,201-1000,0.633,compliance_mandate,45,False,1.0,0.6229,1
ACC-004677,"Taylor, Stone and Short",Healthcare,5000+,0.63,none,4,False,0.0,0.4188,0
ACC-004678,Parker-Alexander,Retail,51-200,0.259,none,39,False,1.0,0.7084,0
ACC-004679,"Murphy, Roth and Jackson",Financial Services,201-1000,0.664,compliance_mandate,7,False,0.0,0.0219,0
ACC-004680,Ramirez-Castillo,Real Estate,51-200,0.725,none,5,False,0.0,0.4995,0
ACC-004681,Camacho and Sons,Insurance,201-1000,0.818,compliance_mandate,17,True,1.0,0.9031,1
ACC-004682,"Molina, Rodriguez and Johnson",Healthcare,1-50,0.416,none,26,False,0.0,0.5218,0
ACC-004683,Thornton PLC,Retail,1-50,0.396,funding_round,1,False,1.0,0.6959,0
ACC-004684,Brandt-Martinez,Manufacturing,51-200,0.537,leadership_change,1,False,0.0,0.4316,0
ACC-004685,Ramos PLC,Healthcare,5000+,0.814,funding_round,5,False,1.0,0.8532,1
ACC-004686,Warner-Sims,Financial Services,1-50,0.953,none,0,False,0.0,,0
ACC-004687,"Richards, Merritt and Smith",Technology,1-50,0.646,none,7,False,0.0,0.3667,0
ACC-004688,"Morrow, Hart and Osborne",Real Estate,51-200,0.883,leadership_change,56,False,1.0,0.5225,1
ACC-004689,Lee-Johnson,Financial Services,1-50,0.771,none,10,False,1.0,0.732,1
ACC-004690,"Mcclure, Fowler and Graham",Retail,1-50,0.567,tech_refresh,21,False,1.0,0.4923,1
ACC-004691,Richards LLC,Healthcare,1-50,0.559,funding_round,48,False,1.0,0.624,1
ACC-004692,Turner-Barton,Retail,201-1000,0.504,none,2,False,1.0,0.7157,1
ACC-004693,Vaughn Inc,Real Estate,1-50,0.742,none,21,False,1.0,0.7812,1
ACC-004694,Wilson Ltd,Technology,51-200,0.726,none,10,False,0.0,0.6745,0
ACC-004695,Lopez-Mccoy,Technology,1-50,0.716,compliance_mandate,10,True,1.0,0.7429,1
ACC-004696,Mccoy-Underwood,Government,1001-5000,0.504,none,34,False,1.0,0.4369,1
ACC-004697,"White, Davis and Smith",Manufacturing,1-50,0.272,funding_round,26,False,1.0,0.7092,0
ACC-004698,Porter-Mendez,Healthcare,1-50,0.661,none,23,False,1.0,0.7947,1
ACC-004699,"Jordan, Parker and Martin",Insurance,1-50,0.621,compliance_mandate,2,False,1.0,0.7656,1
ACC-004700,"Miller, Chambers and Braun",Legal,1001-5000,0.958,funding_round,5,True,1.0,0.668,1
ACC-004701,Whitaker Group,Manufacturing,1001-5000,0.507,none,10,False,0.0,0.2359,0
ACC-004702,Williamson and Sons,Healthcare,1-50,0.803,none,68,False,1.0,0.8451,1
ACC-004703,Harris PLC,Real Estate,5000+,0.797,none,4,False,1.0,0.8714,1
ACC-004704,Gray-Parks,Technology,201-1000,0.785,compliance_mandate,24,False,0.0,0.7178,0
ACC-004705,"Powell, Thomas and Kim",Legal,51-200,0.985,none,51,False,1.0,0.7613,1
ACC-004706,Coleman LLC,Retail,51-200,0.515,tech_refresh,25,False,0.0,,0
ACC-004707,Hansen-Berry,Financial Services,51-200,0.859,none,19,False,0.0,0.1866,0
ACC-004708,Stewart-Parker,Healthcare,1-50,0.648,none,15,True,1.0,0.2943,1
ACC-004709,Hunter and Sons,Government,51-200,0.847,none,15,False,0.0,0.8269,0
ACC-004710,"Boyd, White and Garcia",Financial Services,1-50,0.798,leadership_change,36,False,1.0,0.6597,1
ACC-004711,"Berry, Boyd and Pierce",Healthcare,51-200,0.724,none,14,False,1.0,0.8335,1
ACC-004712,"Brown, Sanders and Gonzalez",Legal,1-50,0.912,leadership_change,61,False,0.0,0.1364,0
ACC-004713,Ferguson-Webster,Technology,51-200,0.761,leadership_change,28,False,1.0,0.8359,1
ACC-004714,Hull-Murray,Retail,201-1000,0.511,none,21,False,1.0,0.5619,1
ACC-004715,Le-Williams,Insurance,201-1000,0.601,none,11,False,1.0,0.5633,1
ACC-004716,Welch-Carter,Government,1-50,0.604,funding_round,1,False,1.0,0.5329,1
ACC-004717,"Calhoun, Miller and Sims",Legal,1001-5000,1.0,compliance_mandate,26,True,0.0,0.693,0
ACC-004718,Garrett Group,Healthcare,51-200,0.515,none,79,False,0.0,0.568,0
ACC-004719,Higgins Inc,Retail,1001-5000,0.294,funding_round,10,False,0.0,0.3199,0
ACC-004720,"Dickson, Benson and Pena",Retail,51-200,0.347,none,86,False,1.0,0.3951,0
ACC-004721,Roberson-Norton,Legal,1-50,0.847,none,40,False,0.0,0.5465,0
ACC-004722,Murphy Ltd,Technology,1001-5000,0.62,tech_refresh,29,True,1.0,0.7772,1
ACC-004723,"Hall, Cummings and Young",Real Estate,51-200,0.701,leadership_change,5,False,0.0,,0
ACC-004724,Holmes-Ellis,Insurance,1-50,0.574,none,0,False,1.0,0.838,1
ACC-004725,Ray Inc,Healthcare,1-50,0.586,none,22,False,1.0,0.5315,1
ACC-004726,Castro-Tran,Legal,51-200,0.812,leadership_change,32,False,1.0,0.8508,1
ACC-004727,Allen PLC,Manufacturing,51-200,0.374,none,3,True,0.0,0.368,0
ACC-004728,Pennington and Sons,Technology,1-50,0.671,none,22,False,0.0,0.6163,0
ACC-004729,Ramirez-Meyer,Real Estate,201-1000,0.773,tech_refresh,44,False,0.0,,0
ACC-004730,"Hernandez, Valdez and Walsh",Manufacturing,51-200,0.534,none,18,False,1.0,0.694,1
ACC-004731,"Thomas, Kane and Bryant",Manufacturing,1-50,0.421,none,17,False,1.0,0.6786,0
ACC-004732,Ruiz Group,Healthcare,1001-5000,0.625,none,37,True,0.0,0.6652,0
ACC-004733,Moore Inc,Government,1001-5000,0.582,compliance_mandate,69,True,0.0,0.8596,0
ACC-004734,Swanson-Butler,Technology,51-200,0.709,compliance_mandate,9,False,1.0,0.7599,1
ACC-004735,"Stewart, Hughes and Reed",Healthcare,1-50,0.644,none,78,False,0.0,0.2062,0
ACC-004736,"Villa, Gray and Acevedo",Financial Services,51-200,1.0,none,22,True,1.0,0.7045,1
ACC-004737,"Hodge, Williams and Rodriguez",Insurance,1-50,0.906,none,47,False,0.0,0.3098,0
ACC-004738,Lamb Inc,Insurance,51-200,0.716,none,8,False,1.0,0.5776,1
ACC-004739,Johnson-Wolfe,Retail,1-50,0.728,leadership_change,49,False,1.0,0.635,1
ACC-004740,"Herman, Adams and Fowler",Technology,1-50,0.709,none,3,True,1.0,0.7951,1
ACC-004741,Rivera-Wheeler,Financial Services,201-1000,0.925,none,18,False,0.0,0.2036,0
ACC-004742,"Johnson, Hunter and Morris",Retail,5000+,0.555,none,71,False,0.0,0.5459,0
ACC-004743,Williams Inc,Technology,51-200,0.587,none,29,False,0.0,,0
ACC-004744,Henderson-Williamson,Technology,1001-5000,0.461,funding_round,97,False,1.0,0.3925,0
ACC-004745,Harper PLC,Government,51-200,0.677,none,3,True,1.0,0.8006,1
ACC-004746,"Reilly, Holmes and Murphy",Financial Services,1-50,0.681,none,49,False,0.0,,0
ACC-004747,"Jackson, Arnold and Davis",Legal,51-200,1.0,compliance_mandate,2,False,1.0,0.8,1
ACC-004748,"Wong, Johnson and Glenn",Retail,51-200,0.571,none,16,False,0.0,0.695,0
ACC-004749,"Shaw, Carpenter and Anderson",Legal,1-50,0.888,none,0,False,1.0,0.8035,1
ACC-004750,Green and Sons,Real Estate,201-1000,0.912,none,32,False,0.0,0.3298,0
ACC-004751,"Brock, Chen and Kelly",Insurance,5000+,0.954,none,30,False,1.0,0.7699,1
ACC-004752,Anderson PLC,Government,1001-5000,0.757,tech_refresh,31,False,1.0,0.8235,1
ACC-004753,"Baker, Baker and Robinson",Manufacturing,1001-5000,0.635,tech_refresh,43,False,1.0,0.8028,1
ACC-004754,Brooks Inc,Healthcare,201-1000,0.624,leadership_change,56,False,1.0,0.5083,1
ACC-004755,Patterson-Anderson,Technology,51-200,0.772,leadership_change,23,False,1.0,0.6087,1
ACC-004756,Ramos and Sons,Retail,201-1000,0.318,none,16,False,1.0,0.3948,0
ACC-004757,Atkins and Sons,Retail,51-200,0.321,none,11,False,1.0,0.6574,0
ACC-004758,Mendez PLC,Retail,1-50,0.181,none,6,False,1.0,0.8054,0
ACC-004759,"Bond, Johnson and Johnson",Financial Services,51-200,0.862,none,17,False,1.0,0.6425,1
ACC-004760,Martinez Ltd,Insurance,5000+,0.713,compliance_mandate,51,True,1.0,0.7755,1
ACC-004761,Harris and Sons,Manufacturing,201-1000,0.49,none,11,False,0.0,0.688,0
ACC-004762,"Miller, Maxwell and Patel",Government,1-50,0.33,none,61,False,1.0,0.489,0
ACC-004763,"Sharp, Williams and Lewis",Government,51-200,0.447,none,33,False,1.0,0.7758,0
ACC-004764,"Hawkins, Larson and Zimmerman",Healthcare,51-200,0.79,compliance_mandate,13,False,1.0,0.8556,1
ACC-004765,Smith-Santiago,Financial Services,201-1000,0.809,none,10,False,1.0,0.6749,1
ACC-004766,Cortez Ltd,Government,1001-5000,0.622,none,0,False,0.0,0.1426,0
ACC-004767,"Perez, Bryant and Estrada",Manufacturing,1-50,0.654,none,6,False,0.0,0.5551,0
ACC-004768,Briggs LLC,Technology,201-1000,0.586,leadership_change,27,False,1.0,0.6785,1
ACC-004769,Beck-Sharp,Technology,51-200,0.688,none,19,True,0.0,0.7921,0
ACC-004770,"Brown, Noble and Morton",Retail,201-1000,0.33,none,1,False,1.0,0.7955,0
ACC-004771,"Ford, Garrett and Garcia",Retail,1-50,0.448,tech_refresh,20,False,1.0,0.7715,0
ACC-004772,"Mendez, Manning and Nelson",Technology,201-1000,0.639,compliance_mandate,6,False,1.0,0.6007,1
ACC-004773,Ray and Sons,Insurance,1-50,0.719,compliance_mandate,27,False,1.0,0.81,1
ACC-004774,"Kim, Bonilla and Martinez",Real Estate,1001-5000,0.78,none,9,False,1.0,0.67,1
ACC-004775,"Weaver, Mills and Fuller",Manufacturing,1001-5000,0.412,compliance_mandate,20,False,1.0,0.2765,0
ACC-004776,"Rose, Nelson and David",Technology,201-1000,0.706,leadership_change,104,True,1.0,0.7415,1
ACC-004777,White Inc,Technology,1-50,0.4,leadership_change,28,False,1.0,0.3571,0
ACC-004778,Davis-Gill,Insurance,51-200,0.504,none,98,True,1.0,0.8223,1
ACC-004779,"Watson, Shaffer and Ferrell",Government,1001-5000,0.529,funding_round,12,False,1.0,0.3973,1
ACC-004780,Rhodes PLC,Insurance,51-200,0.792,none,21,False,1.0,0.8322,1
ACC-004781,Cruz-Bray,Government,201-1000,0.388,compliance_mandate,1,False,0.0,0.2657,0
ACC-004782,Poole-Fischer,Government,51-200,0.709,none,33,False,1.0,0.6533,1
ACC-004783,Gaines Group,Insurance,1001-5000,0.507,tech_refresh,12,False,1.0,0.7406,1
ACC-004784,Hudson-Lewis,Manufacturing,201-1000,0.408,none,14,False,0.0,0.2239,0
ACC-004785,"Hart, Brown and Whitney",Legal,51-200,0.95,none,10,False,1.0,0.8545,1
ACC-004786,"Black, Cooper and Lewis",Technology,51-200,0.386,leadership_change,36,False,1.0,0.6369,0
ACC-004787,Malone-Schwartz,Government,51-200,0.823,none,15,False,1.0,0.8849,1
ACC-004788,Byrd-Drake,Government,1-50,0.609,compliance_mandate,35,True,0.0,0.7031,0
ACC-004789,"Hayes, Burgess and Bush",Manufacturing,1001-5000,0.401,none,3,False,0.0,0.3535,0
ACC-004790,Long Ltd,Legal,5000+,0.853,funding_round,44,False,0.0,0.721,0
ACC-004791,Bowman-Cantrell,Real Estate,1-50,0.866,leadership_change,9,False,1.0,0.165,1
ACC-004792,Herrera PLC,Manufacturing,51-200,0.272,leadership_change,0,False,0.0,0.7957,0
ACC-004793,Johnson-Preston,Technology,1-50,0.567,tech_refresh,23,False,1.0,0.5497,1
ACC-004794,Reed-Greene,Retail,5000+,0.413,compliance_mandate,13,True,1.0,0.6242,0
ACC-004795,"Jones, Williams and Young",Real Estate,1-50,0.817,none,30,True,1.0,0.6452,1
ACC-004796,Rose-Moyer,Legal,1001-5000,0.755,none,8,False,1.0,0.8646,1
ACC-004797,Rogers Inc,Legal,5000+,0.947,none,102,False,1.0,0.8145,1
ACC-004798,Marshall-Freeman,Financial Services,51-200,0.621,leadership_change,21,False,1.0,0.826,1
ACC-004799,Smith-Martinez,Healthcare,201-1000,0.679,none,18,False,0.0,,0
ACC-004800,Brown-Smith,Technology,1001-5000,0.507,compliance_mandate,34,False,1.0,0.6881,1
ACC-004801,"Bruce, Barton and Bennett",Healthcare,1001-5000,0.705,none,1,False,1.0,0.8045,1
ACC-004802,"Wallace, Shannon and Jones",Government,51-200,0.475,leadership_change,10,False,1.0,0.6741,0
ACC-004803,"Reid, Walker and Gates",Real Estate,51-200,0.767,compliance_mandate,11,False,1.0,0.7496,1
ACC-004804,Lewis PLC,Retail,1-50,0.468,none,103,False,1.0,0.7273,0
ACC-004805,"Cook, Sanders and Cox",Legal,1-50,0.923,none,11,False,1.0,0.6911,1
ACC-004806,Wyatt-Peters,Government,5000+,0.731,leadership_change,11,False,1.0,0.6024,1
ACC-004807,"Johnson, Conner and Green",Manufacturing,201-1000,0.428,leadership_change,38,True,1.0,0.7647,0
ACC-004808,Maldonado Inc,Legal,1-50,1.0,none,3,False,0.0,0.5429,0
ACC-004809,Gonzalez-Anderson,Technology,51-200,0.636,tech_refresh,23,False,1.0,0.5558,1
ACC-004810,"Coleman, Shaffer and Snyder",Real Estate,201-1000,0.595,compliance_mandate,48,False,1.0,0.4874,1
ACC-004811,Lopez LLC,Insurance,51-200,0.904,compliance_mandate,0,False,1.0,0.8232,1
ACC-004812,Brennan-Nelson,Retail,5000+,0.354,none,20,False,1.0,0.7585,0
ACC-004813,Mcknight-Ray,Government,51-200,0.357,none,10,False,1.0,0.721,0
ACC-004814,"Rocha, Jones and Cooper",Healthcare,1-50,0.396,leadership_change,15,False,0.0,0.547,0
ACC-004815,Reynolds-Lee,Retail,1001-5000,0.698,none,20,False,1.0,0.8152,1
ACC-004816,Hamilton LLC,Retail,51-200,0.434,none,22,False,1.0,0.6449,0
ACC-004817,Lynch-Ferguson,Financial Services,1-50,0.857,compliance_mandate,73,False,1.0,0.8457,1
ACC-004818,Luna and Sons,Legal,1-50,0.975,none,93,False,1.0,0.88,1
ACC-004819,Stephens-Santiago,Real Estate,1-50,0.822,tech_refresh,29,False,0.0,,0
ACC-004820,Frazier-Kerr,Manufacturing,201-1000,0.532,funding_round,19,False,1.0,0.6207,1
ACC-004821,Wilson Inc,Healthcare,51-200,0.713,none,7,False,1.0,0.6719,1
ACC-004822,Price-Gutierrez,Real Estate,51-200,0.9,none,0,False,1.0,0.8536,1
ACC-004823,Lee LLC,Legal,51-200,0.961,leadership_change,8,False,1.0,0.7849,1
ACC-004824,"Ray, Williams and Simpson",Retail,51-200,0.291,none,49,False,0.0,0.2945,0
ACC-004825,Chapman Ltd,Financial Services,51-200,0.859,none,26,True,1.0,0.7357,1
ACC-004826,"Smith, Santiago and Singleton",Insurance,1-50,0.486,tech_refresh,9,True,1.0,0.507,0
ACC-004827,"King, Ibarra and Foley",Financial Services,201-1000,0.932,none,2,False,0.0,0.8204,0
ACC-004828,Collins-Noble,Retail,201-1000,0.482,funding_round,0,True,1.0,0.7589,0
ACC-004829,"Hughes, Brown and Gutierrez",Real Estate,1001-5000,0.846,none,1,False,0.0,0.804,0
ACC-004830,"Thompson, Pollard and Buck",Legal,1-50,0.946,none,5,False,1.0,0.8067,1
ACC-004831,Smith PLC,Technology,1-50,0.667,tech_refresh,3,False,1.0,0.9287,1
ACC-004832,Jacobs PLC,Manufacturing,201-1000,0.401,none,50,True,1.0,0.672,0
ACC-004833,Bowman-Sexton,Manufacturing,51-200,0.697,none,12,False,1.0,0.7975,1
ACC-004834,Smith-Singleton,Healthcare,201-1000,0.755,none,39,True,1.0,0.4462,1
ACC-004835,Collier LLC,Real Estate,5000+,0.761,none,58,True,1.0,0.5954,1
ACC-004836,Burton-Duncan,Retail,5000+,0.212,none,1,False,1.0,0.682,0
ACC-004837,"Cain, Salazar and Martin",Legal,5000+,0.824,tech_refresh,48,False,1.0,0.8162,1
ACC-004838,Morris LLC,Government,51-200,0.667,leadership_change,37,False,1.0,0.4421,1
ACC-004839,Harrington-Williams,Manufacturing,201-1000,0.389,funding_round,37,False,1.0,0.7804,0
ACC-004840,Rodriguez PLC,Technology,201-1000,0.563,none,7,True,1.0,0.6995,1
ACC-004841,Rodriguez-Barber,Technology,1-50,0.577,leadership_change,13,False,1.0,0.8012,1
ACC-004842,Hubbard-Hardy,Manufacturing,51-200,0.397,none,73,False,1.0,0.8025,0
ACC-004843,"Medina, Mclaughlin and Austin",Government,1-50,0.604,leadership_change,30,False,1.0,0.8377,1
ACC-004844,Ortiz-Roth,Legal,1-50,0.888,compliance_mandate,20,False,0.0,,0
ACC-004845,Hernandez-Peters,Retail,1-50,0.459,none,77,False,1.0,0.8439,0
ACC-004846,"Mckay, Collins and Perez",Healthcare,5000+,0.874,funding_round,119,False,1.0,0.6393,1
ACC-004847,"Edwards, Ortiz and Cummings",Financial Services,1-50,0.96,none,3,False,1.0,0.7309,1
ACC-004848,Smith and Sons,Retail,5000+,0.56,funding_round,7,False,1.0,0.8014,1
ACC-004849,Brown-Moses,Retail,1-50,0.502,funding_round,0,False,1.0,0.8446,1
ACC-004850,"Johnson, Reynolds and Chen",Legal,51-200,1.0,compliance_mandate,2,True,1.0,0.7843,1
ACC-004851,Soto-Lambert,Insurance,201-1000,0.672,leadership_change,16,False,0.0,0.1419,0
ACC-004852,"Wood, Obrien and Smith",Real Estate,1-50,0.599,none,14,False,1.0,0.804,1
ACC-004853,Hanna PLC,Healthcare,51-200,0.743,none,4,False,1.0,0.8281,1
ACC-004854,Powell-Martin,Government,201-1000,0.678,none,111,False,1.0,0.7551,1
ACC-004855,Burch-Robertson,Legal,51-200,0.697,compliance_mandate,19,False,1.0,0.942,1
ACC-004856,Barrett-Thompson,Legal,201-1000,0.946,none,6,True,1.0,0.9134,1
ACC-004857,Hartman-Rhodes,Real Estate,1-50,0.711,compliance_mandate,42,False,1.0,0.6906,1
ACC-004858,"Coleman, Rangel and Tate",Financial Services,1-50,0.95,compliance_mandate,52,False,1.0,0.7627,1
ACC-004859,Chandler Ltd,Retail,201-1000,0.458,none,3,False,1.0,0.5433,0
ACC-004860,Ellis LLC,Legal,1-50,0.975,leadership_change,75,False,1.0,0.6493,1
ACC-004861,Jones Inc,Insurance,51-200,0.633,funding_round,88,True,0.0,0.534,0
ACC-004862,Arias Inc,Government,201-1000,0.334,none,21,False,1.0,0.7555,0
ACC-004863,Berger-Blevins,Insurance,51-200,0.778,none,12,True,1.0,0.5144,1
ACC-004864,Clarke and Sons,Retail,51-200,0.499,leadership_change,58,True,1.0,0.6111,0
ACC-004865,Mcguire-Munoz,Legal,51-200,0.962,leadership_change,7,False,1.0,0.698,1
ACC-004866,Gregory-Luna,Real Estate,1001-5000,0.721,none,8,False,1.0,0.6404,1
ACC-004867,Moody-Owen,Government,1001-5000,0.641,tech_refresh,25,False,1.0,0.9084,1
ACC-004868,Ball-Clark,Legal,201-1000,0.941,none,57,False,1.0,0.7503,1
ACC-004869,"Morgan, Hernandez and Boyer",Technology,51-200,0.542,leadership_change,45,False,1.0,0.7648,1
ACC-004870,"Carson, Scott and Montoya",Insurance,5000+,0.603,none,29,False,0.0,0.5262,0
ACC-004871,"Hernandez, Soto and Rich",Manufacturing,51-200,0.53,leadership_change,39,False,0.0,0.304,0
ACC-004872,"Douglas, Potts and Cole",Legal,1001-5000,1.0,none,0,True,0.0,0.8543,0
ACC-004873,"Owens, Waller and Morris",Healthcare,201-1000,0.577,leadership_change,13,False,1.0,0.5357,1
ACC-004874,"Walter, Tucker and Burke",Legal,1001-5000,1.0,leadership_change,38,False,1.0,0.8819,1
ACC-004875,Carroll Ltd,Insurance,1-50,0.805,tech_refresh,10,False,1.0,0.8604,1
ACC-004876,"Perez, Brewer and Harvey",Technology,1-50,0.456,none,12,False,1.0,0.612,0
ACC-004877,Gonzalez-Martinez,Insurance,51-200,0.857,none,2,False,1.0,0.8401,1
ACC-004878,Sanders-Meadows,Manufacturing,1001-5000,0.461,none,28,False,1.0,0.7126,0
ACC-004879,Moore Inc,Manufacturing,201-1000,0.363,none,32,False,1.0,0.3306,0
ACC-004880,Walker-Pittman,Government,51-200,0.533,none,7,True,1.0,0.6334,1
ACC-004881,Jones-Gonzalez,Manufacturing,1001-5000,0.196,none,20,False,0.0,0.4644,0
ACC-004882,Oliver-Pitts,Technology,1001-5000,0.538,compliance_mandate,32,False,0.0,,0
ACC-004883,"Ortiz, Gonzales and Norman",Healthcare,201-1000,0.779,none,10,False,1.0,0.6454,1
ACC-004884,"Hunt, Anderson and Johnson",Retail,201-1000,0.277,leadership_change,42,False,1.0,0.708,0
ACC-004885,Johnson-Suarez,Retail,1-50,0.276,leadership_change,3,False,1.0,0.6757,0
ACC-004886,Arellano and Sons,Legal,1001-5000,0.894,funding_round,84,False,0.0,0.2548,0
ACC-004887,"Bowman, Holden and Grimes",Legal,1-50,0.858,none,45,False,1.0,0.715,1
ACC-004888,Bridges Ltd,Healthcare,201-1000,0.745,tech_refresh,33,False,1.0,0.8949,1
ACC-004889,"Maynard, Lewis and Gibson",Financial Services,51-200,1.0,funding_round,56,False,1.0,0.8474,1
ACC-004890,Barron Ltd,Retail,51-200,0.136,compliance_mandate,55,True,1.0,0.7392,0
ACC-004891,"Moore, Perry and Wilcox",Technology,1001-5000,0.457,none,25,True,1.0,0.2227,0
ACC-004892,Hayes PLC,Financial Services,1-50,0.985,none,38,False,1.0,0.7854,1
ACC-004893,Khan-Cameron,Retail,51-200,0.549,none,8,True,1.0,0.4404,1
ACC-004894,"Hernandez, Madden and Gomez",Technology,51-200,0.638,none,60,False,0.0,0.3825,0
ACC-004895,Richards Ltd,Financial Services,1-50,0.879,leadership_change,76,True,1.0,0.8101,1
ACC-004896,Schmidt-Williams,Manufacturing,201-1000,0.382,none,30,True,1.0,0.7113,0
ACC-004897,Vaughan LLC,Government,201-1000,0.714,none,8,False,1.0,0.6891,1
ACC-004898,Krause-Jones,Retail,51-200,0.319,none,21,False,0.0,0.256,0
ACC-004899,Ford-Simpson,Technology,51-200,0.384,compliance_mandate,1,True,1.0,0.6465,0
ACC-004900,Monroe Inc,Financial Services,201-1000,0.75,none,40,False,1.0,0.7849,1
ACC-004901,Martinez PLC,Real Estate,201-1000,0.6,none,19,False,1.0,0.7967,1
ACC-004902,"Wilson, Roberts and Dorsey",Real Estate,51-200,0.781,funding_round,86,False,1.0,0.4194,1
ACC-004903,Nelson-Park,Retail,1-50,0.506,none,20,True,1.0,0.8201,1
ACC-004904,"Price, Pham and Nguyen",Real Estate,1-50,0.763,tech_refresh,46,False,1.0,0.8613,1
ACC-004905,"Allen, Howe and Thomas",Legal,201-1000,1.0,none,14,False,1.0,0.8649,1
ACC-004906,"Vega, Williams and White",Healthcare,1-50,0.455,none,2,False,1.0,0.7431,0
ACC-004907,Johnson-Sullivan,Manufacturing,1-50,0.503,none,32,False,1.0,0.8621,1
