event_id,contact_id,event_type,intent_label,days_ago
EVT-00044378,CON-0011113,content_download,hot,7
EVT-00044379,CON-0011113,email_reply,warm,2
EVT-00044380,CON-0011113,content_download,neutral,11
EVT-00044381,CON-0011114,content_download,hot,51
EVT-00044382,CON-0011114,content_download,hot,13
EVT-00044383,CON-0011114,email_open,warm,9
EVT-00044384,CON-0011115,meeting,warm,61
EVT-00044385,CON-0011115,email_open,hot,29
EVT-00044386,CON-0011115,email_open,warm,1
EVT-00044387,CON-0011115,email_open,hot,3
EVT-00044388,CON-0011115,content_download,warm,8
EVT-00044389,CON-0011115,content_download,warm,11
EVT-00044390,CON-0011115,content_download,hot,8
EVT-00044391,CON-0011116,email_reply,hot,1
EVT-00044392,CON-0011116,content_download,hot,14
EVT-00044393,CON-0011116,content_download,warm,12
EVT-00044394,CON-0011116,email_open,warm,4
EVT-00044395,CON-0011116,meeting,hot,52
EVT-00044396,CON-0011117,email_reply,cold,46
EVT-00044397,CON-0011117,content_download,hot,4
EVT-00044398,CON-0011117,content_download,warm,25
EVT-00044399,CON-0011117,email_reply,hot,16
EVT-00044400,CON-0011117,content_download,warm,28
EVT-00044401,CON-0011117,email_open,cold,4
EVT-00044402,CON-0011117,content_download,cold,15
EVT-00044403,CON-0011118,meeting,neutral,41
EVT-00044404,CON-0011118,content_download,hot,3
EVT-00044405,CON-0011119,content_download,warm,42
EVT-00044406,CON-0011119,email_open,hot,2
EVT-00044407,CON-0011120,content_download,hot,9
EVT-00044408,CON-0011120,content_download,hot,14
EVT-00044409,CON-0011120,email_reply,neutral,41
EVT-00044410,CON-0011121,email_open,neutral,13
EVT-00044411,CON-0011121,meeting,hot,4
EVT-00044412,CON-0011121,meeting,neutral,23
EVT-00044413,CON-0011121,meeting,hot,8
EVT-00044414,CON-0011121,content_download,warm,10
EVT-00044415,CON-0011122,email_open,hot,2
EVT-00044416,CON-0011122,email_open,neutral,56
EVT-00044417,CON-0011122,email_open,hot,20
EVT-00044418,CON-0011122,email_reply,warm,37
EVT-00044419,CON-0011122,content_download,hot,26
EVT-00044420,CON-0011123,meeting,hot,7
EVT-00044421,CON-0011123,content_download,hot,20
EVT-00044422,CON-0011123,meeting,hot,3
EVT-00044423,CON-0011123,content_download,warm,1
EVT-00044424,CON-0011124,content_download,cold,3
EVT-00044425,CON-0011125,email_reply,hot,59
EVT-00044426,CON-0011125,content_download,cold,19
EVT-00044427,CON-0011126,email_open,hot,38
EVT-00044428,CON-0011126,meeting,hot,5
EVT-00044429,CON-0011126,content_download,hot,23
EVT-00044430,CON-0011126,email_open,warm,35
EVT-00044431,CON-0011126,email_open,hot,17
EVT-00044432,CON-0011127,meeting,warm,6
EVT-00044433,CON-0011127,content_download,warm,2
EVT-00044434,CON-0011127,content_download,neutral,43
EVT-00044435,CON-0011128,email_open,neutral,58
EVT-00044436,CON-0011128,meeting,hot,13
EVT-00044437,CON-0011128,content_download,cold,8
EVT-00044438,CON-0011128,content_download,neutral,79
EVT-00044439,CON-0011129,email_reply,neutral,1
EVT-00044440,CON-0011129,email_reply,hot,26
EVT-00044441,CON-0011129,meeting,warm,1
EVT-00044442,CON-0011130,email_reply,neutral,10
EVT-00044443,CON-0011130,email_reply,cold,4
EVT-00044444,CON-0011130,meeting,hot,9
EVT-00044445,CON-0011131,email_reply,hot,12
EVT-00044446,CON-0011131,email_open,hot,13
EVT-00044447,CON-0011131,email_open,warm,8
EVT-00044448,CON-0011131,content_download,neutral,25
EVT-00044449,CON-0011131,content_download,hot,27
EVT-00044450,CON-0011131,email_reply,neutral,15
EVT-00044451,CON-0011131,content_download,hot,39
EVT-00044452,CON-0011131,content_download,hot,65
EVT-00044453,CON-0011131,meeting,hot,83
EVT-00044454,CON-0011132,email_open,neutral,16
EVT-00044455,CON-0011132,content_download,warm,0
EVT-00044456,CON-0011132,meeting,hot,42
EVT-00044457,CON-0011132,email_reply,warm,7
EVT-00044458,CON-0011132,email_reply,warm,41
EVT-00044459,CON-0011132,meeting,warm,0
EVT-00044460,CON-0011132,email_open,hot,58
EVT-00044461,CON-0011133,email_reply,warm,21
EVT-00044462,CON-0011133,email_reply,warm,9
EVT-00044463,CON-0011133,content_download,warm,12
EVT-00044464,CON-0011133,email_open,cold,25
EVT-00044465,CON-0011133,email_open,warm,14
EVT-00044466,CON-0011134,email_open,cold,24
EVT-00044467,CON-0011134,content_download,hot,23
EVT-00044468,CON-0011134,meeting,neutral,5
EVT-00044469,CON-0011135,email_reply,neutral,15
EVT-00044470,CON-0011135,email_reply,warm,2
EVT-00044471,CON-0011135,email_reply,warm,8
EVT-00044472,CON-0011136,content_download,neutral,0
EVT-00044473,CON-0011136,email_open,warm,1
EVT-00044474,CON-0011136,email_open,hot,13
EVT-00044475,CON-0011137,email_reply,warm,20
EVT-00044476,CON-0011137,email_reply,warm,20
EVT-00044477,CON-0011137,email_reply,warm,11
EVT-00044478,CON-0011137,content_download,hot,1
EVT-00044479,CON-0011138,email_open,neutral,14
EVT-00044480,CON-0011138,email_reply,warm,7
EVT-00044481,CON-0011138,content_download,hot,20
EVT-00044482,CON-0011139,meeting,hot,9
EVT-00044483,CON-0011139,email_open,hot,8
EVT-00044484,CON-0011139,content_download,hot,2
EVT-00044485,CON-0011139,email_open,cold,8
EVT-00044486,CON-0011140,meeting,hot,59
EVT-00044487,CON-0011140,meeting,warm,37
EVT-00044488,CON-0011140,email_reply,neutral,44
EVT-00044489,CON-0011140,email_reply,hot,50
EVT-00044490,CON-0011140,email_reply,hot,8
EVT-00044491,CON-0011140,content_download,hot,4
EVT-00044492,CON-0011141,content_download,hot,13
EVT-00044493,CON-0011141,content_download,hot,8
EVT-00044494,CON-0011142,email_open,hot,2
EVT-00044495,CON-0011142,email_open,neutral,13
EVT-00044496,CON-0011143,meeting,warm,14
EVT-00044497,CON-0011143,content_download,hot,3
EVT-00044498,CON-0011144,meeting,neutral,18
EVT-00044499,CON-0011144,email_open,cold,22
EVT-00044500,CON-0011144,email_reply,cold,5
EVT-00044501,CON-0011144,content_download,warm,2
EVT-00044502,CON-0011145,content_download,hot,70
EVT-00044503,CON-0011145,email_reply,hot,16
EVT-00044504,CON-0011146,content_download,warm,3
EVT-00044505,CON-0011146,content_download,warm,16
EVT-00044506,CON-0011146,email_open,warm,13
EVT-00044507,CON-0011146,email_open,warm,6
EVT-00044508,CON-0011146,content_download,hot,15
EVT-00044509,CON-0011146,content_download,warm,1
EVT-00044510,CON-0011147,email_reply,cold,11
EVT-00044511,CON-0011147,meeting,cold,59
EVT-00044512,CON-0011147,email_reply,warm,87
EVT-00044513,CON-0011148,email_reply,hot,18
EVT-00044514,CON-0011148,email_reply,cold,10
EVT-00044515,CON-0011149,email_open,hot,9
EVT-00044516,CON-0011149,content_download,hot,10
EVT-00044517,CON-0011149,email_open,cold,8
EVT-00044518,CON-0011149,email_open,cold,9
EVT-00044519,CON-0011150,email_reply,neutral,16
EVT-00044520,CON-0011150,content_download,warm,5
EVT-00044521,CON-0011150,meeting,warm,2
EVT-00044522,CON-0011150,content_download,neutral,57
EVT-00044523,CON-0011150,email_open,warm,15
EVT-00044524,CON-0011151,meeting,hot,41
EVT-00044525,CON-0011151,content_download,hot,18
EVT-00044526,CON-0011151,email_open,hot,1
EVT-00044527,CON-0011151,meeting,hot,3
EVT-00044528,CON-0011151,meeting,warm,9
EVT-00044529,CON-0011151,email_reply,hot,3
EVT-00044530,CON-0011151,email_open,warm,23
EVT-00044531,CON-0011152,email_reply,hot,0
EVT-00044532,CON-0011152,email_reply,hot,15
EVT-00044533,CON-0011152,email_reply,hot,46
EVT-00044534,CON-0011153,meeting,warm,32
EVT-00044535,CON-0011153,email_reply,hot,12
EVT-00044536,CON-0011153,email_open,warm,4
EVT-00044537,CON-0011153,email_open,hot,3
EVT-00044538,CON-0011154,email_open,hot,2
EVT-00044539,CON-0011154,meeting,hot,3
EVT-00044540,CON-0011154,email_reply,hot,17
EVT-00044541,CON-0011155,content_download,warm,6
EVT-00044542,CON-0011155,email_reply,hot,25
EVT-00044543,CON-0011155,email_open,warm,5
EVT-00044544,CON-0011155,email_reply,neutral,11
EVT-00044545,CON-0011156,content_download,cold,13
EVT-00044546,CON-0011156,content_download,hot,6
EVT-00044547,CON-0011156,content_download,neutral,4
EVT-00044548,CON-0011156,email_open,neutral,10
EVT-00044549,CON-0011157,email_open,neutral,10
EVT-00044550,CON-0011157,meeting,warm,33
EVT-00044551,CON-0011157,meeting,neutral,19
EVT-00044552,CON-0011158,email_reply,hot,2
EVT-00044553,CON-0011158,email_reply,warm,11
EVT-00044554,CON-0011158,content_download,hot,30
EVT-00044555,CON-0011158,email_open,hot,53
EVT-00044556,CON-0011159,content_download,hot,1
EVT-00044557,CON-0011159,email_open,warm,3
EVT-00044558,CON-0011160,email_reply,neutral,16
EVT-00044559,CON-0011160,content_download,warm,12
EVT-00044560,CON-0011160,meeting,hot,5
EVT-00044561,CON-0011161,content_download,cold,2
EVT-00044562,CON-0011161,email_reply,warm,46
EVT-00044563,CON-0011161,content_download,warm,8
EVT-00044564,CON-0011161,content_download,hot,8
EVT-00044565,CON-0011161,meeting,warm,38
EVT-00044566,CON-0011162,meeting,hot,10
EVT-00044567,CON-0011162,email_reply,neutral,18
EVT-00044568,CON-0011162,email_reply,hot,67
EVT-00044569,CON-0011162,email_open,warm,6
EVT-00044570,CON-0011162,content_download,hot,31
EVT-00044571,CON-0011162,email_open,cold,60
EVT-00044572,CON-0011162,meeting,hot,0
EVT-00044573,CON-0011163,email_open,cold,44
EVT-00044574,CON-0011163,meeting,cold,15
EVT-00044575,CON-0011163,email_open,neutral,10
EVT-00044576,CON-0011164,content_download,hot,3
EVT-00044577,CON-0011164,content_download,hot,41
EVT-00044578,CON-0011164,email_reply,hot,1
EVT-00044579,CON-0011164,meeting,cold,27
EVT-00044580,CON-0011164,email_reply,warm,20
EVT-00044581,CON-0011165,email_reply,neutral,15
EVT-00044582,CON-0011166,email_open,warm,68
EVT-00044583,CON-0011166,email_reply,hot,8
EVT-00044584,CON-0011166,content_download,hot,30
EVT-00044585,CON-0011166,content_download,neutral,8
EVT-00044586,CON-0011167,content_download,neutral,11
EVT-00044587,CON-0011168,email_reply,hot,4
EVT-00044588,CON-0011168,email_reply,hot,26
EVT-00044589,CON-0011169,email_open,hot,56
EVT-00044590,CON-0011169,email_reply,warm,32
EVT-00044591,CON-0011169,email_open,hot,5
EVT-00044592,CON-0011169,content_download,hot,20
EVT-00044593,CON-0011169,content_download,warm,0
EVT-00044594,CON-0011169,email_reply,warm,6
EVT-00044595,CON-0011170,content_download,hot,6
EVT-00044596,CON-0011170,meeting,hot,2
EVT-00044597,CON-0011170,email_reply,neutral,7
EVT-00044598,CON-0011170,content_download,warm,13
EVT-00044599,CON-0011170,email_open,hot,8
EVT-00044600,CON-0011171,content_download,warm,38
EVT-00044601,CON-0011171,email_open,warm,91
EVT-00044602,CON-0011171,email_open,cold,10
EVT-00044603,CON-0011171,content_download,hot,4
EVT-00044604,CON-0011172,email_open,cold,9
EVT-00044605,CON-0011172,email_open,warm,4
EVT-00044606,CON-0011172,meeting,hot,1
EVT-00044607,CON-0011172,email_reply,hot,9
EVT-00044608,CON-0011172,email_reply,warm,36
EVT-00044609,CON-0011172,meeting,warm,35
EVT-00044610,CON-0011172,meeting,cold,9
EVT-00044611,CON-0011173,email_reply,hot,6
EVT-00044612,CON-0011173,email_open,warm,15
EVT-00044613,CON-0011173,meeting,hot,1
EVT-00044614,CON-0011173,email_open,warm,13
EVT-00044615,CON-0011173,content_download,hot,12
EVT-00044616,CON-0011173,email_reply,warm,72
EVT-00044617,CON-0011173,meeting,warm,0
EVT-00044618,CON-0011174,meeting,hot,44
EVT-00044619,CON-0011174,meeting,warm,9
EVT-00044620,CON-0011174,email_open,warm,1
EVT-00044621,CON-0011174,content_download,hot,24
EVT-00044622,CON-0011175,email_reply,hot,1
EVT-00044623,CON-0011176,content_download,hot,4
EVT-00044624,CON-0011176,content_download,hot,28
EVT-00044625,CON-0011176,content_download,warm,1
EVT-00044626,CON-0011176,meeting,warm,11
EVT-00044627,CON-0011177,email_open,warm,20
EVT-00044628,CON-0011177,email_open,hot,2
EVT-00044629,CON-0011178,email_reply,warm,49
EVT-00044630,CON-0011178,email_open,cold,14
EVT-00044631,CON-0011179,email_reply,warm,17
EVT-00044632,CON-0011179,email_open,warm,6
EVT-00044633,CON-0011179,email_reply,hot,22
EVT-00044634,CON-0011179,content_download,neutral,19
EVT-00044635,CON-0011180,meeting,hot,44
EVT-00044636,CON-0011180,email_reply,cold,17
EVT-00044637,CON-0011180,email_reply,warm,11
EVT-00044638,CON-0011181,email_reply,warm,5
EVT-00044639,CON-0011181,meeting,neutral,7
EVT-00044640,CON-0011181,email_reply,warm,8
EVT-00044641,CON-0011181,email_open,neutral,3
EVT-00044642,CON-0011181,email_open,hot,59
EVT-00044643,CON-0011182,email_reply,hot,13
EVT-00044644,CON-0011182,content_download,cold,101
EVT-00044645,CON-0011182,email_reply,cold,2
EVT-00044646,CON-0011183,meeting,neutral,2
EVT-00044647,CON-0011183,email_reply,neutral,88
EVT-00044648,CON-0011183,email_reply,cold,16
EVT-00044649,CON-0011183,email_open,hot,13
EVT-00044650,CON-0011183,meeting,neutral,8
EVT-00044651,CON-0011183,content_download,hot,6
EVT-00044652,CON-0011184,meeting,hot,2
EVT-00044653,CON-0011184,meeting,hot,29
EVT-00044654,CON-0011184,meeting,warm,8
EVT-00044655,CON-0011184,email_reply,hot,2
EVT-00044656,CON-0011185,content_download,neutral,23
EVT-00044657,CON-0011185,email_reply,cold,36
EVT-00044658,CON-0011185,meeting,neutral,18
EVT-00044659,CON-0011185,email_open,neutral,5
EVT-00044660,CON-0011186,meeting,warm,22
EVT-00044661,CON-0011186,email_open,warm,46
EVT-00044662,CON-0011186,email_open,warm,33
EVT-00044663,CON-0011187,email_reply,hot,12
EVT-00044664,CON-0011187,meeting,warm,1
EVT-00044665,CON-0011188,email_reply,warm,24
EVT-00044666,CON-0011188,email_reply,cold,12
EVT-00044667,CON-0011189,meeting,hot,19
EVT-00044668,CON-0011189,email_reply,neutral,1
EVT-00044669,CON-0011190,meeting,warm,0
EVT-00044670,CON-0011190,meeting,neutral,2
EVT-00044671,CON-0011190,email_open,neutral,1
EVT-00044672,CON-0011190,content_download,hot,1
EVT-00044673,CON-0011191,email_reply,hot,5
EVT-00044674,CON-0011191,email_open,cold,15
EVT-00044675,CON-0011191,meeting,warm,15
EVT-00044676,CON-0011192,content_download,cold,4
EVT-00044677,CON-0011192,meeting,warm,14
EVT-00044678,CON-0011192,content_download,warm,6
EVT-00044679,CON-0011193,content_download,warm,11
EVT-00044680,CON-0011193,email_reply,warm,5
EVT-00044681,CON-0011193,email_reply,neutral,20
EVT-00044682,CON-0011194,email_reply,warm,2
EVT-00044683,CON-0011194,content_download,hot,5
EVT-00044684,CON-0011194,meeting,hot,13
EVT-00044685,CON-0011194,email_reply,hot,18
EVT-00044686,CON-0011195,email_open,warm,15
EVT-00044687,CON-0011195,email_open,neutral,40
EVT-00044688,CON-0011195,email_reply,cold,7
EVT-00044689,CON-0011195,content_download,warm,2
EVT-00044690,CON-0011195,email_open,warm,22
EVT-00044691,CON-0011195,content_download,neutral,45
EVT-00044692,CON-0011195,email_open,hot,6
EVT-00044693,CON-0011196,meeting,warm,7
EVT-00044694,CON-0011196,meeting,cold,19
EVT-00044695,CON-0011196,email_reply,neutral,30
EVT-00044696,CON-0011197,content_download,cold,14
EVT-00044697,CON-0011197,email_reply,neutral,3
EVT-00044698,CON-0011197,meeting,neutral,17
EVT-00044699,CON-0011197,email_open,neutral,60
EVT-00044700,CON-0011198,email_reply,cold,35
EVT-00044701,CON-0011198,meeting,warm,20
EVT-00044702,CON-0011198,email_open,warm,49
EVT-00044703,CON-0011198,meeting,hot,14
EVT-00044704,CON-0011198,meeting,hot,6
EVT-00044705,CON-0011199,content_download,cold,48
EVT-00044706,CON-0011199,email_reply,hot,6
EVT-00044707,CON-0011199,email_open,hot,11
EVT-00044708,CON-0011199,email_open,warm,1
EVT-00044709,CON-0011199,meeting,hot,21
EVT-00044710,CON-0011199,meeting,hot,81
EVT-00044711,CON-0011199,content_download,warm,50
EVT-00044712,CON-0011200,email_reply,cold,9
EVT-00044713,CON-0011200,content_download,neutral,9
EVT-00044714,CON-0011200,email_reply,hot,2
EVT-00044715,CON-0011200,email_reply,warm,12
EVT-00044716,CON-0011201,email_open,neutral,45
EVT-00044717,CON-0011201,email_reply,warm,8
EVT-00044718,CON-0011201,meeting,hot,26
EVT-00044719,CON-0011201,meeting,warm,19
EVT-00044720,CON-0011201,content_download,hot,135
EVT-00044721,CON-0011203,email_reply,hot,14
EVT-00044722,CON-0011203,content_download,cold,113
EVT-00044723,CON-0011203,content_download,hot,31
EVT-00044724,CON-0011203,email_reply,hot,24
EVT-00044725,CON-0011203,meeting,hot,2
EVT-00044726,CON-0011203,email_open,hot,15
EVT-00044727,CON-0011203,email_reply,warm,42
EVT-00044728,CON-0011203,email_reply,hot,37
EVT-00044729,CON-0011204,content_download,cold,25
EVT-00044730,CON-0011204,meeting,cold,2
EVT-00044731,CON-0011204,meeting,neutral,2
EVT-00044732,CON-0011204,meeting,neutral,43
EVT-00044733,CON-0011205,email_reply,hot,10
EVT-00044734,CON-0011205,meeting,warm,10
EVT-00044735,CON-0011205,email_open,neutral,26
EVT-00044736,CON-0011205,email_reply,hot,18
EVT-00044737,CON-0011205,meeting,neutral,2
EVT-00044738,CON-0011205,email_open,hot,22
EVT-00044739,CON-0011205,email_reply,warm,8
EVT-00044740,CON-0011206,content_download,hot,55
EVT-00044741,CON-0011206,email_open,neutral,10
EVT-00044742,CON-0011206,email_open,warm,6
EVT-00044743,CON-0011206,content_download,warm,18
EVT-00044744,CON-0011207,content_download,hot,8
EVT-00044745,CON-0011207,email_open,hot,21
EVT-00044746,CON-0011207,email_reply,hot,25
EVT-00044747,CON-0011207,email_open,hot,5
EVT-00044748,CON-0011208,meeting,hot,9
EVT-00044749,CON-0011208,content_download,hot,5
EVT-00044750,CON-0011208,meeting,warm,19
EVT-00044751,CON-0011208,meeting,hot,2
EVT-00044752,CON-0011208,email_reply,warm,1
EVT-00044753,CON-0011208,meeting,hot,13
EVT-00044754,CON-0011208,email_reply,hot,16
EVT-00044755,CON-0011208,email_reply,warm,17
EVT-00044756,CON-0011208,meeting,warm,1
EVT-00044757,CON-0011209,email_open,neutral,15
EVT-00044758,CON-0011209,content_download,cold,7
EVT-00044759,CON-0011209,content_download,warm,4
EVT-00044760,CON-0011209,meeting,warm,8
EVT-00044761,CON-0011209,meeting,cold,34
EVT-00044762,CON-0011210,email_reply,hot,0
EVT-00044763,CON-0011210,content_download,neutral,5
EVT-00044764,CON-0011210,email_open,neutral,39
EVT-00044765,CON-0011211,content_download,hot,8
EVT-00044766,CON-0011212,meeting,cold,7
EVT-00044767,CON-0011212,email_reply,neutral,4
EVT-00044768,CON-0011212,content_download,neutral,16
EVT-00044769,CON-0011212,email_reply,cold,13
EVT-00044770,CON-0011212,email_reply,neutral,52
EVT-00044771,CON-0011212,meeting,cold,12
EVT-00044772,CON-0011213,email_open,cold,6
EVT-00044773,CON-0011213,email_reply,cold,8
EVT-00044774,CON-0011213,meeting,warm,14
EVT-00044775,CON-0011213,email_reply,warm,16
EVT-00044776,CON-0011214,content_download,warm,15
EVT-00044777,CON-0011214,email_reply,cold,0
EVT-00044778,CON-0011214,meeting,cold,71
EVT-00044779,CON-0011214,meeting,warm,107
EVT-00044780,CON-0011215,email_reply,neutral,22
EVT-00044781,CON-0011215,meeting,hot,7
EVT-00044782,CON-0011215,email_open,cold,5
EVT-00044783,CON-0011215,meeting,neutral,38
EVT-00044784,CON-0011216,meeting,hot,52
EVT-00044785,CON-0011216,email_reply,neutral,5
EVT-00044786,CON-0011216,meeting,cold,27
EVT-00044787,CON-0011217,email_open,warm,5
EVT-00044788,CON-0011217,content_download,warm,38
EVT-00044789,CON-0011217,email_open,warm,21
EVT-00044790,CON-0011218,content_download,hot,12
EVT-00044791,CON-0011218,email_open,neutral,7
EVT-00044792,CON-0011218,email_reply,hot,10
EVT-00044793,CON-0011219,email_open,hot,24
EVT-00044794,CON-0011219,email_open,warm,7
EVT-00044795,CON-0011219,meeting,hot,1
EVT-00044796,CON-0011219,meeting,neutral,42
EVT-00044797,CON-0011219,meeting,hot,5
EVT-00044798,CON-0011220,meeting,hot,15
EVT-00044799,CON-0011220,meeting,warm,16
EVT-00044800,CON-0011220,content_download,warm,18
EVT-00044801,CON-0011220,email_reply,warm,3
EVT-00044802,CON-0011221,email_reply,cold,11
EVT-00044803,CON-0011221,meeting,cold,14
EVT-00044804,CON-0011221,content_download,warm,4
EVT-00044805,CON-0011221,meeting,neutral,5
EVT-00044806,CON-0011221,meeting,hot,46
EVT-00044807,CON-0011222,email_reply,neutral,16
EVT-00044808,CON-0011222,email_open,warm,9
EVT-00044809,CON-0011222,meeting,cold,37
EVT-00044810,CON-0011223,email_open,hot,17
